signature_id	species	function_label	perturbation_genes	split_group	split	assay_type	source	subseries	subseries_response_class	target_raw	target_stable_id	target_resolution_method	target_resolution_candidates	target_ncbi_gene_id	final_matrix_sample_titles	source_sample_titles	source_title_match_methods	source_title_removed_prefixes	source_gsm_accessions	n_source_arrays	mutant_channels	dye_swap_complete	control_sources	platform	benchmark_ready	benchmark_blocker	mapping_status	label_policy	primary_label_score	candidate_label_count	split_origin	benchmark_eligible	input_function_label	subseries_response_class_role
GSE42526:YLR253W	yeast	GO:0007005	YLR253W	YPG_c597ed816cb2	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YLR253W	YLR253W	direct_systematic_name			ylr253w-del-2-b;ylr253w-del-2-a	ylr253w-del-2-b;ylr253w-del-2-a	exact;exact	;	GSM630532;GSM630531	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YMR291W	yeast	GO:0023052	YMR291W	YPG_8c3ad3321398	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YMR291W	YMR291W	direct_systematic_name			ymr291w-del-2-b;ymr291w-del-2-a	ymr291w-del-2-b;ymr291w-del-2-a	exact;exact	;	GSM630534;GSM630533	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.944008901564	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YLR224W	yeast	GO:0030163	YLR224W	YPG_451226e76289	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YLR224W	YLR224W	direct_systematic_name			ylr224w-del-1-a;ylr224w-del-1-b	[hs1990] ylr224w-del-1-a;[hs1990] ylr224w-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1107012;GSM1107013	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.05819464707	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YMR258C	yeast	GO:0006886	YMR258C	YPG_fc2d1bd61dda	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YMR258C	YMR258C	direct_systematic_name			ymr258c-del-1-a;ymr258c-del-1-b	[hs1990] ymr258c-del-1-a;[hs1990] ymr258c-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1107034;GSM1107035	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.55213360483	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:EKI1	yeast	GO:0006629	YDR147W	YPG_e064e14b997f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	EKI1	YDR147W	gpl11232_primary_name			eki1-del-1-a;eki1-del-1-b	eki1-del-1-a;eki1-del-1-b	exact;exact	;	GSM630133;GSM630134	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.72365993755	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SSK22	yeast	GO:0023052	YCR073C	YPG_ddd1f0c5f2a3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SSK22	YCR073C	gpl11232_primary_name			ssk22-del-1-b;ssk22-del-1-a	ssk22-del-1-b;ssk22-del-1-a	exact;exact	;	GSM630332;GSM630331	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.952868062025	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SKP2	yeast	GO:0030163	YNL311C	YPG_8a7d9709cd26	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SKP2	YNL311C	gpl11232_unique_synonym			skp2-del-1-b;skp2-del-1-a	[hs1990] skp2-del-1-b;[hs1990] skp2-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106788;GSM1106787	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82331227307	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YPL109C	yeast	GO:0007005	YPL109C	YPG_52d8fa221d57	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YPL109C	YPL109C	direct_systematic_name			ypl109c-del-2-b;ypl109c-del-2-a	ypl109c-del-2-b;ypl109c-del-2-a	exact;exact	;	GSM630542;GSM630541	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YAK1	yeast	GO:0006355	YJL141C	YPG_59feebee0bd1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YAK1	YJL141C	gpl11232_primary_name			yak1-del-2-b;yak1-del-2-a	yak1-del-2-b;yak1-del-2-a	exact;exact	;	GSM630508;GSM630507	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.66630652104	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RPN14	yeast	GO:0030163	YGL004C	YPG_b6a32089f968	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RPN14	YGL004C	gpl11232_primary_name			rpn14-del-1-a;rpn14-del-1-b	[hs1990] rpn14-del-1-a;[hs1990] rpn14-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106738;GSM1106739	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.28688294119	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YNG1	yeast	GO:0006325	YOR064C	YPG_c38280d2dbe3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YNG1	YOR064C	gpl11232_primary_name			yng1-del-matA-1-a;yng1-del-matA-1-b	yng1-del-matA-1-a;yng1-del-matA-1-b	exact;exact	;	GSM636650;GSM636651	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:AKL1	yeast	GO:0007010	YBR059C	YPG_4c803eb74f79	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	AKL1	YBR059C	gpl11232_primary_name			akl1-del-1-b;akl1-del-1-a	akl1-del-1-b;akl1-del-1-a	exact;exact	;	GSM630092;GSM630091	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.36743496959	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PRK1	yeast	GO:0007010	YIL095W	YPG_4173497509e1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PRK1	YIL095W	gpl11232_primary_name			prk1-del-1-b;prk1-del-1-a	prk1-del-1-b;prk1-del-1-a	exact;exact	;	GSM630246;GSM630245	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.89337149635	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ARK1	yeast	GO:0007010	YNL020C	YPG_4e792d60ffe7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ARK1	YNL020C	gpl11232_primary_name			ark1-del-1-b;ark1-del-1-a	ark1-del-1-b;ark1-del-1-a	exact;exact	;	GSM630100;GSM630099	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.10374610706	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:DMC1	yeast	GO:0140013	YER179W	YPG_eb165ade5675	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	DMC1	YER179W	gpl11232_primary_name			dmc1-del-1-b	[hs1990] dmc1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106296	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.23464065584	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MPP6	yeast	GO:0042254	YNR024W	YPG_950f1d87c3b8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MPP6	YNR024W	gpl11232_primary_name			mpp6-del-1-a;mpp6-del-1-b	[hs1990] mpp6-del-1-a;[hs1990] mpp6-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106539;GSM1106540	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.10070859331	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YPL236C	yeast	GO:0051604	YPL236C	YPG_1b216a8f285d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YPL236C	YPL236C	direct_systematic_name			ypl236c-del-1-b;ypl236c-del-1-a	ypl236c-del-1-b;ypl236c-del-1-a	exact;exact	;	GSM630548;GSM630547	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.40248774823	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MLP1	yeast	GO:0006913	YKR095W	YPG_432c11f8ac25	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MLP1	YKR095W	gpl11232_primary_name			mlp1-del-1-a;mlp1-del-1-b	[hs1990] mlp1-del-1-a;[hs1990] mlp1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106528;GSM1106529	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MLP2	yeast	GO:0006913	YIL149C	YPG_7c13bbad5011	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MLP2	YIL149C	gpl11232_primary_name			mlp2-del-1-a;mlp2-del-1-b	[hs1990] mlp2-del-1-a;[hs1990] mlp2-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106530;GSM1106531	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SHA3	yeast	GO:0006355	YPL026C	YPG_db1c869340f1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SHA3	YPL026C	gpl11232_unique_synonym			sha3-del-1-b;sha3-del-1-a	sha3-del-1-b;sha3-del-1-a	exact;exact	;	GSM630306;GSM630305	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:VHS1	yeast	GO:0000278	YDR247W	YPG_19b3f82c2900	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	VHS1	YDR247W	gpl11232_primary_name			vhs1-del-1-b;vhs1-del-1-a	vhs1-del-1-b;vhs1-del-1-a	exact;exact	;	GSM630356;GSM630355	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.02143055478	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:BUL2	yeast	GO:0030163	YML111W	YPG_8dd6361d0733	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	BUL2	YML111W	gpl11232_primary_name			bul2-del-2-b;bul2-del-2-a	[hs1990] bul2-del-2-b;[hs1990] bul2-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106204;GSM1106203	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.3378265206	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SAF1	yeast	GO:0030163	YBR280C	YPG_7ff7faaa1ef5	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SAF1	YBR280C	gpl11232_primary_name			saf1-del-1-a;saf1-del-1-b	[hs1990] saf1-del-1-a;[hs1990] saf1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106759;GSM1106760	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.28688294119	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YDR131C	yeast	GO:0030163	YDR131C	YPG_f5e12ec65501	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YDR131C	YDR131C	direct_systematic_name			ydr131c-del-1-a;ydr131c-del-1-b	[hs1990] ydr131c-del-1-a;[hs1990] ydr131c-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106967;GSM1106968	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.28688294119	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CSN9	yeast	GO:0002181	YDR179C	YPG_2ac38f5eac16	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CSN9	YDR179C	gpl11232_primary_name			csn9-del-1-a;csn9-del-1-b	[hs1990] csn9-del-1-a;[hs1990] csn9-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106247;GSM1106248	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.10829247399	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CSN12	yeast	GO:0016071	YJR084W	YPG_f914e13e2271	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CSN12	YJR084W	gpl11232_primary_name			csn12-del-1-a;csn12-del-1-b	[hs1990] csn12-del-1-a;[hs1990] csn12-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106245;GSM1106246	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.49244516302	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CSI1	yeast	GO:0022414	YMR025W	YPG_c63c08ca0c8d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CSI1	YMR025W	gpl11232_primary_name			csi1-del-1-a;csi1-del-1-b	[hs1990] csi1-del-1-a;[hs1990] csi1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106242;GSM1106243	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.94657334993	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YCK1	yeast	GO:0007163	YHR135C	YPG_1f24201bc815	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YCK1	YHR135C	gpl11232_primary_name			yck1-del-2-b;yck1-del-2-a	yck1-del-2-b;yck1-del-2-a	exact;exact	;	GSM630512;GSM630511	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.05646989813	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SDP1	yeast	GO:0023052	YIL113W	YPG_865cf1fd67c3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SDP1	YIL113W	gpl11232_primary_name			sdp1-del-1-b;sdp1-del-1-a	sdp1-del-1-b;sdp1-del-1-a	exact;exact	;	GSM630304;GSM630303	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.952868062025	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SAP185	yeast	GO:0006399	YJL098W	YPG_8dd70f024d83	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SAP185	YJL098W	gpl11232_primary_name			sap185-del-1-b;sap185-del-1-a	[hs1990] sap185-del-1-b;[hs1990] sap185-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106762;GSM1106761	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32683352395	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CNB1	yeast	GO:0022414	YKL190W	YPG_02154dc1bf9a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CNB1	YKL190W	gpl11232_primary_name			cnb1-del-1-b;cnb1-del-1-a	[hs1990] cnb1-del-1-b;[hs1990] cnb1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106229;GSM1106228	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.94657334993	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:NEM1	yeast	GO:0061024	YHR004C	YPG_ef961e275e7b	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	NEM1	YHR004C	gpl11232_primary_name			nem1-del-1-b;nem1-del-1-a	nem1-del-1-b;nem1-del-1-a	exact;exact	;	GSM630210;GSM630209	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.68750891408	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:UFO1	yeast	GO:0030163	YML088W	YPG_d646f175f33f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	UFO1	YML088W	gpl11232_primary_name			ufo1-del-1-b;ufo1-del-1-a	[hs1990] ufo1-del-1-b;[hs1990] ufo1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106912;GSM1106911	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.28688294119	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:UBC11	yeast	GO:0030163	YOR339C	YPG_114fbf9099a0	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	UBC11	YOR339C	gpl11232_primary_name			ubc11-del-1-b;ubc11-del-1-a	[hs1990] ubc11-del-1-b;[hs1990] ubc11-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106882;GSM1106881	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.3378265206	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MMS2	yeast	GO:0006260	YGL087C	YPG_1de10bbd02e0	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MMS2	YGL087C	gpl11232_primary_name			mms2-del-1-b;mms2-del-1-a	[hs1990] mms2-del-1-b;[hs1990] mms2-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106533;GSM1106532	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.35681910437	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ATG3	yeast	GO:0006914	YNR007C	YPG_6e4dd0303007	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ATG3	YNR007C	gpl11232_primary_name			atg3-del-1-b;atg3-del-1-a	[hs1990] atg3-del-1-b;[hs1990] atg3-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106173;GSM1106172	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.08428924572	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PTK1	yeast	GO:0000278	YKL198C	YPG_1217c36c4c04	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PTK1	YKL198C	gpl11232_primary_name			ptk1-del-1-b;ptk1-del-1-a	ptk1-del-1-b;ptk1-del-1-a	exact;exact	;	GSM630276;GSM630275	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.3139298606	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RGS2	yeast	GO:0023052	YOR107W	YPG_1fdd4231236c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RGS2	YOR107W	gpl11232_primary_name			rgs2-del-1-b;rgs2-del-1-a	rgs2-del-1-b;rgs2-del-1-a	exact;exact	;	GSM819621;GSM819620	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.17638032349	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:NUP2	yeast	GO:0006913	YLR335W	YPG_23c472ead361	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	NUP2	YLR335W	gpl11232_primary_name			nup2-del-1-a;nup2-del-1-b	[hs1990] nup2-del-1-a;[hs1990] nup2-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106589;GSM1106590	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CNA1	yeast	GO:0022414	YLR433C	YPG_60293bd3e184	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CNA1	YLR433C	gpl11232_primary_name			cna1-del-1-b;cna1-del-1-a	cna1-del-1-b;cna1-del-1-a	exact;exact	;	GSM630126;GSM630125	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.94657334993	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
