yeast_systematic	yeast_common	yeast_uniprot	yeast_omaid	human_symbol	human_uniprot	human_omaid	ortholog_type	score	distance	is_main_isoform_pair	source
YBL040C	ERD2	P18414	YEAST00345	KDELR1	P24390	HUMAN44798	1:n	841.5700073242188	74.0	yes	OMA All.May2026 (API)
YBL026W	LSM2	P38203	YEAST00347	LSM2	Q9Y333	HUMAN84058	1:1	554.2899780273438	40.31679916381836	yes	OMA All.May2026 (API)
YBR082C	UBC4	P15731	YEAST00348	UBE2D1	P51668	HUMAN01224	m:n	1272.6400146484375	22.272199630737305	yes	OMA All.May2026 (API)
YBR082C	UBC4	P15731	YEAST00348	UBE2D2	P62837	HUMAN81124	m:n	1280.8900146484375	21.788000106811523	yes	OMA All.May2026 (API)
YBR082C	UBC4	P15731	YEAST00348	UBE2D4	Q9Y2X8	HUMAN88693	m:n	1292.9200439453125	21.314300537109375	yes	OMA All.May2026 (API)
YBR061C	TRM7	P38238	YEAST00350	FTSJ1	Q9UET6	HUMAN100468	1:1	1122.550048828125	70.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK12	P53778	HUMAN61177	m:n	1031.6600341796875	90.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK13	O15264	HUMAN84524	m:n	1051.3199462890625	86.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK11	Q15759	HUMAN61181	m:n	1179.8199462890625	74.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK14	Q16539	HUMAN84518	m:n	1204.27001953125	78.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK3	P27361	HUMAN27781	m:n	1450.1800537109375	62.0	yes	OMA All.May2026 (API)
YBL016W	FUS3	P16892	YEAST00351	MAPK1	P28482	HUMAN59406	m:n	1469.719970703125	66.0	yes	OMA All.May2026 (API)
YBR175W	SWD3	P38123	YEAST00352	WDR5B	Q86VZ2	HUMAN71873	1:n	518.9400024414062	118.0	yes	OMA All.May2026 (API)
YBR175W	SWD3	P38123	YEAST00352	WDR5	P61964	HUMAN99181	1:n	529.3599853515625	114.0	yes	OMA All.May2026 (API)
YBR029C	CDS1	P38221	YEAST00353	CDS2	O95674	HUMAN56026	1:n	1045.9300537109375	104.0	yes	OMA All.May2026 (API)
YBR029C	CDS1	P38221	YEAST00353	CDS1	Q92903	HUMAN76283	1:n	1093.25	100.0	yes	OMA All.May2026 (API)
YBR192W	RIM2	P38127	YEAST00356	SLC25A17	O43808	HUMAN60735	m:n	254.8000030517578	164.0	yes	OMA All.May2026 (API)
YBR192W	RIM2	P38127	YEAST00356	SLC25A41	Q8N5S1	HUMAN40127	m:n	283.95001220703125	164.0	yes	OMA All.May2026 (API)
YBR192W	RIM2	P38127	YEAST00356	SLC25A32	Q9H2D1	HUMAN95085	m:n	409.6000061035156	142.0	yes	OMA All.May2026 (API)
YBR192W	RIM2	P38127	YEAST00356	SLC25A33	Q9BSK2	HUMAN47340	m:n	721.77001953125	108.0	yes	OMA All.May2026 (API)
YBR192W	RIM2	P38127	YEAST00356	SLC25A36	Q96CQ1	HUMAN72612	m:n	812.1699829101562	96.0	yes	OMA All.May2026 (API)
YBR254C	TRS20	P38334	YEAST00358	TRAPPC2B	P0DI82	HUMAN46415	1:n	394.9700012207031	90.0	yes	OMA All.May2026 (API)
YBR254C	TRS20	P38334	YEAST00358	TRAPPC2	P0DI81	HUMAN99793	1:n	394.9700012207031	90.0	yes	OMA All.May2026 (API)
YBR220C		P38318	YEAST00360	SLC33A1	O00400	HUMAN73000	1:1	999.7999877929688	121.0	yes	OMA All.May2026 (API)
YBR222C	PCS60	P38137	YEAST00361	ACSF2	Q96CM8	HUMAN34894	1:1	440.70001220703125	183.0	yes	OMA All.May2026 (API)
YBR263W	SHM1	P37292	YEAST00367	SHMT1	P34896	HUMAN32191	m:n	2127.64990234375	62.0	yes	OMA All.May2026 (API)
YBR263W	SHM1	P37292	YEAST00367	SHMT2	P34897	HUMAN13656	m:n	2136.139892578125	57.0	yes	OMA All.May2026 (API)
YBR210W	ERV15	P38312	YEAST00375	CNIH2	Q6PI25	HUMAN07350	m:n	201.77000427246094	137.0	yes	OMA All.May2026 (API)
YBR210W	ERV15	P38312	YEAST00375	CNIH1	O95406	HUMAN19449	m:n	282.8900146484375	132.0	yes	OMA All.May2026 (API)
YBR210W	ERV15	P38312	YEAST00375	CNIH4	Q9P003	HUMAN54885	m:n	313.30999755859375	115.0	yes	OMA All.May2026 (API)
YBR109C	CMD1	P06787	YEAST00384	CALML3	P27482	HUMAN00122	1:n	797.6599731445312	52.0	yes	OMA All.May2026 (API)
YBR109C	CMD1	P06787	YEAST00384	CALM1	P0DP23	HUMAN20726	1:n	861.219970703125	44.02170181274414	yes	OMA All.May2026 (API)
YBR109C	CMD1	P06787	YEAST00384	CALM3	P0DP25	HUMAN44547	1:n	861.219970703125	44.02170181274414	yes	OMA All.May2026 (API)
YBR109C	CMD1	P06787	YEAST00384	CALM2	P0DP24	HUMAN62541	1:n	861.219970703125	44.02170181274414	yes	OMA All.May2026 (API)
YBR202W	MCM7	P38132	YEAST00394	MCM7	P33993	HUMAN90230	1:1	2543.72998046875	73.0	yes	OMA All.May2026 (API)
YBL072C	RPS8A	P0CX39	YEAST00399	RPS8	P62241	HUMAN49510	m:1	1131.3399658203125	48.0	yes	OMA All.May2026 (API)
YBR103W	SIF2	P38262	YEAST00400	TBL1XR1	Q9BZK7	HUMAN73455	1:1	583.3499755859375	148.0	yes	OMA All.May2026 (API)
YBL024W	NCL1	P38205	YEAST00402	NSUN2	Q08J23	HUMAN78566	1:1	1612.43994140625	98.0	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA1L	P34931	HUMAN84059	m:n	4441.77978515625	33.08100128173828	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA6	P17066	HUMAN53272	m:n	4503.81005859375	32.36180114746094	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA2	P54652	HUMAN19795	m:n	4662.47998046875	28.993900299072266	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA1A	P0DMV8	HUMAN84060	m:n	4682.5498046875	28.993900299072266	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA1B	P0DMV9	HUMAN84062	m:n	4682.5498046875	28.993900299072266	yes	OMA All.May2026 (API)
YBL075C	SSA3	P09435	YEAST00405	HSPA8	P11142	HUMAN09922	m:n	4723.0498046875	28.993900299072266	yes	OMA All.May2026 (API)
YBR006W	UGA2	P38067	YEAST00407	ALDH5A1	X5D299	HUMAN83303	1:1	1797.5	79.0	yes	OMA All.May2026 (API)
YBR196C	PGI1	P12709	YEAST00409	GPI	P06744	HUMAN42527	1:1	2732.969970703125	56.0	yes	OMA All.May2026 (API)
YBR291C	CTP1	P38152	YEAST00418	UCP2	P55851	HUMAN08152	m:n	290.2799987792969	167.0	yes	OMA All.May2026 (API)
YBR291C	CTP1	P38152	YEAST00418	SLC25A21	Q9BQT8	HUMAN19127	m:n	318.1099853515625	146.0	yes	OMA All.May2026 (API)
YBR291C	CTP1	P38152	YEAST00418	SLC25A1	P53007	HUMAN59157	m:n	747.75	103.0	yes	OMA All.May2026 (API)
YBR079C	RPG1	P38249	YEAST00420	EIF3A	Q14152	HUMAN03132	1:1	1201.699951171875	127.0	yes	OMA All.May2026 (API)
YBR017C	KAP104	P38217	YEAST00421	TNPO1	A0A7P0Z4D3	HUMAN79610	1:n	1620.4100341796875	118.0	yes	OMA All.May2026 (API)
YBL023C	MCM2	P29469	YEAST00423	MCM2	P49736	HUMAN72086	1:1	3184.659912109375	65.0	yes	OMA All.May2026 (API)
YBR127C	VMA2	P16140	YEAST00424	ATP6V1B1	P15313	HUMAN63163	1:n	3886.719970703125	22.767099380493164	yes	OMA All.May2026 (API)
YBR127C	VMA2	P16140	YEAST00424	ATP6V1B2	P21281	HUMAN92811	1:n	3974.030029296875	20.3976993560791	yes	OMA All.May2026 (API)
YBR035C	PDX3	P38075	YEAST00426	PNPO	Q9NVS9	HUMAN34609	1:1	536.8599853515625	106.0	yes	OMA All.May2026 (API)
YBR233W	PBP2	P38151	YEAST00435	PCBP4	P57723	HUMAN70341	1:1	378.2699890136719	132.0	yes	OMA All.May2026 (API)
YBR020W	GAL1	P04385	YEAST00437	GALK2	Q01415	HUMAN23005	m:1	924.8300170898438	98.0	yes	OMA All.May2026 (API)
YBR221C	PDB1	P32473	YEAST00440	PDHB	P11177	HUMAN70754	1:1	1851.1400146484375	48.0	yes	OMA All.May2026 (API)
YBR154C	RPB5	P20434	YEAST00444	POLR2E	P19388	HUMAN39320	1:1	710.030029296875	77.0	yes	OMA All.May2026 (API)
YDR025W	RPS11A	P0CX47	YEAST00448	RPS11	P62280	HUMAN45062	m:1	1004.1599731445312	33.81610107421875	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A2	Q9BXI2	HUMAN81336	m:n	290.1499938964844	162.0	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A15	Q9Y619	HUMAN16845	m:n	307.5400085449219	161.0	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A47	Q6Q0C1	HUMAN21190	m:n	436.1700134277344	137.0	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A20	O43772	HUMAN69911	m:n	453.7099914550781	132.0	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A48	Q6ZT89	HUMAN80869	m:n	485.6000061035156	128.0	yes	OMA All.May2026 (API)
YBR104W	YMC2	P38087	YEAST00449	SLC25A29	Q8N8R3	HUMAN21180	m:n	557.280029296875	114.0	yes	OMA All.May2026 (API)
YBL079W	NUP170	P38181	YEAST00450	NUP155	O75694	HUMAN78922	m:1	739.4000244140625	195.0	yes	OMA All.May2026 (API)
YBR170C	NPL4	P33755	YEAST00455	NPLOC4	Q8TAT6	HUMAN36935	1:1	1204.530029296875	113.0	yes	OMA All.May2026 (API)
YBR133C	HSL7	P38274	YEAST00457	PRMT5	O14744	HUMAN18325	1:1	828.6199951171875	139.0	yes	OMA All.May2026 (API)
YBR070C	ALG14	P38242	YEAST00468	ALG14	Q96F25	HUMAN50835	1:1	317.1199951171875	116.0	yes	OMA All.May2026 (API)
YBR198C	TAF5	P38129	YEAST00469	TAF5	Q15542	HUMAN02826	1:1	1390.31005859375	107.0	yes	OMA All.May2026 (API)
YBL056W	PTC3	P34221	YEAST00470	PPM1B	O75688	HUMAN62454	1:1	559.3699951171875	115.0	yes	OMA All.May2026 (API)
YBL099W	ATP1	P07251	YEAST00471	ATP5F1A	P25705	HUMAN38294	1:1	3647.64990234375	27.746999740600586	yes	OMA All.May2026 (API)
YBR181C	RPS6B	P0CX38	YEAST00476	RPS6	P62753	HUMAN96549	m:1	1339.8299560546875	47.0	yes	OMA All.May2026 (API)
YBR093C	PHO5	P00635	YEAST00478	MINPP1	Q9UNW1	HUMAN02053	m:1	233.08999633789062	204.0	yes	OMA All.May2026 (API)
YBL030C	PET9	P18239	YEAST00481	SLC25A4	P12235	HUMAN78314	m:n	1165.0799560546875	69.0	yes	OMA All.May2026 (API)
YBL030C	PET9	P18239	YEAST00481	SLC25A31	Q9H0C2	HUMAN77299	m:n	1176.1199951171875	67.0	yes	OMA All.May2026 (API)
YBL030C	PET9	P18239	YEAST00481	SLC25A5	P05141	HUMAN101973	m:n	1176.43994140625	68.0	yes	OMA All.May2026 (API)
YBL030C	PET9	P18239	YEAST00481	SLC25A6	P12236	HUMAN99570	m:n	1176.68994140625	69.0	yes	OMA All.May2026 (API)
YBR018C	GAL7	P08431	YEAST00498	GALT	P07902	HUMAN96831	1:1	1299.43994140625	82.0	yes	OMA All.May2026 (API)
YBR108W	AIM3	P38266	YEAST00501	AFF1	P51825	HUMAN76468	1:n	201.0800018310547	260.0	yes	OMA All.May2026 (API)
YBR108W	AIM3	P38266	YEAST00501	RBM33	Q96EV2	HUMAN92219	1:n	204.10000610351562	264.0	yes	OMA All.May2026 (API)
YBR235W	VHC1	P38329	YEAST00503	SLC12A9	Q9BXP2	HUMAN90394	1:1	1387.6700439453125	132.0	yes	OMA All.May2026 (API)
YBL078C	ATG8	P38182	YEAST00509	GABARAPL2	P60520	HUMAN29797	1:n	598.7100219726562	58.0	yes	OMA All.May2026 (API)
YBL078C	ATG8	P38182	YEAST00509	GABARAP	O95166	HUMAN31301	1:n	603.3300170898438	59.0	yes	OMA All.May2026 (API)
YBL078C	ATG8	P38182	YEAST00509	GABARAPL3	Q9BY60	HUMAN11163	1:n	607.1099853515625	61.0	yes	OMA All.May2026 (API)
YBR037C	SCO1	P23833	YEAST00510	SCO2	O43819	HUMAN61221	1:n	537.22998046875	101.0	yes	OMA All.May2026 (API)
YBR037C	SCO1	P23833	YEAST00510	SCO1	O75880	HUMAN31789	1:n	592.72998046875	111.0	yes	OMA All.May2026 (API)
YBL071W-A	KTI11	Q3E840	YEAST00514	DPH3	Q96FX2	HUMAN68784	1:1	304.5	70.0	yes	OMA All.May2026 (API)
YBR055C	PRP6	P19735	YEAST00517	PRPF6	O94906	HUMAN57989	1:1	1103.510009765625	139.0	yes	OMA All.May2026 (API)
YBR088C	POL30	P15873	YEAST00518	PCNA	P12004	HUMAN56023	1:1	760.25	104.0	yes	OMA All.May2026 (API)
YBL019W	APN2	P38207	YEAST00519	APEX2	Q9UBZ4	HUMAN100889	1:1	448.5199890136719	149.0	yes	OMA All.May2026 (API)
YBR164C	ARL1	P38116	YEAST00521	ARL1	P40616	HUMAN14922	m:n	1081.6600341796875	46.0	yes	OMA All.May2026 (API)
YBL020W	RFT1	P38206	YEAST00523	RFT1	Q96AA3	HUMAN70561	1:1	501.4700012207031	155.0	yes	OMA All.May2026 (API)
YBL097W	BRN1	P38170	YEAST00526	NCAPH	Q15003	HUMAN63856	1:1	382.9599914550781	182.0	yes	OMA All.May2026 (API)
YBR183W	YPC1	P38298	YEAST00528	ACER3	Q9NUN7	HUMAN08349	m:1	510.4700012207031	131.0	yes	OMA All.May2026 (API)
YBR267W	REI1	P38344	YEAST00539	ZNF622	Q969S3	HUMAN78662	1:1	599.469970703125	99.0	yes	OMA All.May2026 (API)
YBR223C	TDP1	P38319	YEAST00547	TDP1	Q9NUW8	HUMAN20703	1:1	211.0	177.0	yes	OMA All.May2026 (API)
YBR187W	GDT1	P38301	YEAST00550	TMEM165	Q9HC07	HUMAN75601	1:1	599.489990234375	98.0	yes	OMA All.May2026 (API)
YBL021C	HAP3	P13434	YEAST00551	POLE3	Q9NRF9	HUMAN98104	1:1	198.47999572753906	121.0	yes	OMA All.May2026 (API)
YBL049W	MOH1	P38191	YEAST00552	YPEL2	Q96QA6	HUMAN35331	1:n	369.239990234375	87.0	yes	OMA All.May2026 (API)
YBL049W	MOH1	P38191	YEAST00552	YPEL1	O60688	HUMAN59403	1:n	375.3699951171875	85.0	yes	OMA All.May2026 (API)
YBL049W	MOH1	P38191	YEAST00552	YPEL4	Q96NS1	HUMAN06062	1:n	384.1199951171875	83.0	yes	OMA All.May2026 (API)
YBR279W	PAF1	P38351	YEAST00558	PAF1	Q8N7H5	HUMAN43383	1:1	236.94000244140625	190.0	yes	OMA All.May2026 (API)
YBL050W	SEC17	P32602	YEAST00565	NAPB	Q9H115	HUMAN56310	1:n	619.0599975585938	112.0	yes	OMA All.May2026 (API)
YBL050W	SEC17	P32602	YEAST00565	NAPA	P54920	HUMAN44676	1:n	626.280029296875	113.0	yes	OMA All.May2026 (API)
YBR080C	SEC18	P18759	YEAST00567	NSF	P46459	HUMAN34450	1:1	2548.02001953125	75.0	yes	OMA All.May2026 (API)
YBL058W	SHP1	P34223	YEAST00568	UBXN2B	Q14CS0	HUMAN93955	1:n	399.2200012207031	150.0	yes	OMA All.May2026 (API)
YCR031C	RPS14A	P06367	YEAST00574	RPS14	P62263	HUMAN81728	m:1	1194.760009765625	14.350099563598633	yes	OMA All.May2026 (API)
YCL011C	GBP2	P25555	YEAST00575	ELAVL2	Q12926	HUMAN96613	m:n	255.36000061035156	181.0	yes	OMA All.May2026 (API)
YCL011C	GBP2	P25555	YEAST00575	ELAVL1	Q15717	HUMAN40338	m:n	277.1600036621094	164.0	yes	OMA All.May2026 (API)
YCL040W	GLK1	P17709	YEAST00576	GCK	A0A5F9ZHE0	HUMAN88765	m:1	626.8200073242188	132.0	yes	OMA All.May2026 (API)
YCR036W	RBK1	P25332	YEAST00587	RBKS	Q9H477	HUMAN62057	1:1	324.7900085449219	145.0	yes	OMA All.May2026 (API)
YCR063W	BUD31	P25337	YEAST00588	BUD31	P41223	HUMAN90106	1:1	699.77001953125	67.0	yes	OMA All.May2026 (API)
YCR092C	MSH3	P25336	YEAST00596	MSH3	P20585	HUMAN79873	1:1	1558.699951171875	109.0	yes	OMA All.May2026 (API)
YCR005C	CIT2	P08679	YEAST00597	CS	O75390	HUMAN13481	m:1	2408.239990234375	49.0	yes	OMA All.May2026 (API)
YCR094W	CDC50	P25656	YEAST00602	TMEM30B	Q3MIR4	HUMAN19720	m:n	630.489990234375	119.0	yes	OMA All.May2026 (API)
YCR094W	CDC50	P25656	YEAST00602	TMEM30A	Q9NV96	HUMAN85503	m:n	744.0700073242188	100.0	yes	OMA All.May2026 (API)
YCL004W	PGS1	P25578	YEAST00610	PGS1	Q32NB8	HUMAN36658	1:1	789.52001953125	118.0	yes	OMA All.May2026 (API)
YCL057W	PRD1	P25375	YEAST00616	NLN	Q9BYT8	HUMAN79391	1:n	1487.4100341796875	117.0	yes	OMA All.May2026 (API)
YCL057W	PRD1	P25375	YEAST00616	THOP1	P52888	HUMAN39657	1:n	1575.06005859375	110.0	yes	OMA All.May2026 (API)
YCR002C	CDC10	P25342	YEAST00620	SEPTIN5	Q99719	HUMAN59193	m:n	842.530029296875	94.0	yes	OMA All.May2026 (API)
YCR002C	CDC10	P25342	YEAST00620	SEPTIN5	G3XAH0	HUMAN59202	m:n	842.530029296875	94.0	yes	OMA All.May2026 (API)
YCR002C	CDC10	P25342	YEAST00620	SEPTIN12	Q8IYM1	HUMAN26409	m:n	1010.8800048828125	83.0	yes	OMA All.May2026 (API)
YCR002C	CDC10	P25342	YEAST00620	SEPTIN3	Q9UH03	HUMAN60854	m:n	1123.0799560546875	77.0	yes	OMA All.May2026 (API)
YCR066W	RAD18	P10862	YEAST00622	RAD18	Q9NS91	HUMAN68265	1:1	315.9200134277344	153.0	yes	OMA All.May2026 (API)
YCL059C	KRR1	P25586	YEAST00624	KRR1	Q13601	HUMAN14371	1:1	1662.8699951171875	45.0	yes	OMA All.May2026 (API)
YCL001W	RER1	P25560	YEAST00630	RER1	O15258	HUMAN46992	1:1	781.4000244140625	73.0	yes	OMA All.May2026 (API)
YCR017C	CWH43	P25618	YEAST00635	CWH43	Q9H720	HUMAN75529	1:1	856.1099853515625	156.0	yes	OMA All.May2026 (API)
YCR009C	RVS161	P25343	YEAST00649	BIN3	Q9NQY0	HUMAN92978	1:1	305.75	139.0	yes	OMA All.May2026 (API)
YCR073W-A	SOL2	P37262	YEAST00652	PGLS	O95336	HUMAN41809	m:1	422.0400085449219	124.0	yes	OMA All.May2026 (API)
YCL008C	STP22	P25604	YEAST00659	TSG101	Q99816	HUMAN04986	1:1	346.5400085449219	185.0	yes	OMA All.May2026 (API)
YCR072C	RSA4	P25382	YEAST00660	NLE1	Q9NVX2	HUMAN32989	1:1	1872.5799560546875	62.0	yes	OMA All.May2026 (API)
YCR057C	PWP2	P25635	YEAST00661	PWP2	Q15269	HUMAN58857	1:n	2985.3798828125	78.0	yes	OMA All.May2026 (API)
YCL033C	MXR2	P25566	YEAST00663	MSRB2	Q9Y3D2	HUMAN00538	1:n	388.3999938964844	90.0	yes	OMA All.May2026 (API)
YCL055W	KAR4	P25583	YEAST00671	METTL14	Q9HCE5	HUMAN77175	1:1	371.3500061035156	146.0	yes	OMA All.May2026 (API)
YCL016C	DCC1	P25559	YEAST00675	DSCC1	Q9BVC3	HUMAN95322	1:1	197.8000030517578	213.0	yes	OMA All.May2026 (API)
YCR024C	SLM5	P25345	YEAST00706	NARS2	Q96I59	HUMAN08468	1:1	1070.25	105.0	yes	OMA All.May2026 (API)
YCR034W	ELO2	P25358	YEAST00709	ELOVL7	A1L3X0	HUMAN79282	m:n	261.1099853515625	154.0	yes	OMA All.May2026 (API)
YCR034W	ELO2	P25358	YEAST00709	ELOVL2	Q9NXB9	HUMAN83122	m:n	272.25	159.0	yes	OMA All.May2026 (API)
YCR034W	ELO2	P25358	YEAST00709	ELOVL5	Q9NYP7	HUMAN85228	m:n	302.0799865722656	143.0	yes	OMA All.May2026 (API)
YCR034W	ELO2	P25358	YEAST00709	ELOVL6	Q9H5J4	HUMAN77013	m:n	311.69000244140625	150.0	yes	OMA All.May2026 (API)
YCL064C	CHA1	P25379	YEAST00716	SDS	P20132	HUMAN15637	1:n	630.969970703125	109.0	yes	OMA All.May2026 (API)
YCL064C	CHA1	P25379	YEAST00716	SDSL	Q96GA7	HUMAN15640	1:n	631.1799926757812	113.0	yes	OMA All.May2026 (API)
YCR090C		P25654	YEAST00722	CZIB	Q9NWV4	HUMAN49947	1:1	190.61000061035156	158.0	yes	OMA All.May2026 (API)
YCR084C	TUP1	P16649	YEAST00723	TLE2	K7EMK7	HUMAN39690	1:n	217.52000427246094	202.0	yes	OMA All.May2026 (API)
YCR084C	TUP1	P16649	YEAST00723	TLE4	Q04727	HUMAN97367	1:n	240.58999633789062	204.0	yes	OMA All.May2026 (API)
YCL017C	NFS1	P25374	YEAST00729	NFS1	Q9Y697	HUMAN56751	1:1	2625.659912109375	40.31679916381836	yes	OMA All.May2026 (API)
YCR047C	BUD23	P25627	YEAST00734	BUD23	O43709	HUMAN89280	1:1	988.510009765625	79.0	yes	OMA All.May2026 (API)
YCR044C	PER1	P25625	YEAST00735	PGAP3	Q96FM1	HUMAN33361	1:1	383.1099853515625	152.0	yes	OMA All.May2026 (API)
YCR093W	CDC39	P25655	YEAST00737	CNOT1	A5YKK6	HUMAN28714	1:1	1838.8499755859375	135.0	yes	OMA All.May2026 (API)
YCR012W	PGK1	P00560	YEAST00738	PGK2	P07205	HUMAN85149	1:n	2285.7900390625	49.0	yes	OMA All.May2026 (API)
YCR012W	PGK1	P00560	YEAST00738	PGK1	P00558	HUMAN101390	1:n	2412.080078125	44.02170181274414	yes	OMA All.May2026 (API)
YCR075C	ERS1	P17261	YEAST00739	CTNS	O60931	HUMAN30858	1:1	328.3800048828125	141.0	yes	OMA All.May2026 (API)
YCL043C	PDI1	P17967	YEAST00740	PDIA2	Q13087	HUMAN25394	m:n	587.0399780273438	150.0	yes	OMA All.May2026 (API)
YCL043C	PDI1	P17967	YEAST00740	PDIA3	P30101	HUMAN22732	m:n	628.5399780273438	142.0	yes	OMA All.May2026 (API)
YCL043C	PDI1	P17967	YEAST00740	PDIA4	P13667	HUMAN91924	m:n	675.7999877929688	129.0	yes	OMA All.May2026 (API)
YCL043C	PDI1	P17967	YEAST00740	P4HB	P07237	HUMAN37062	m:n	689.1900024414062	140.0	yes	OMA All.May2026 (API)
YCR027C	RHB1	P25378	YEAST00752	RERG	Q96A58	HUMAN11400	1:n	290.9200134277344	111.0	yes	OMA All.May2026 (API)
YCR027C	RHB1	P25378	YEAST00752	RRAS	P10301	HUMAN45093	1:n	374.1400146484375	112.0	yes	OMA All.May2026 (API)
YCR027C	RHB1	P25378	YEAST00752	RHEBL1	Q8TAI7	HUMAN12415	1:n	447.9200134277344	102.0	yes	OMA All.May2026 (API)
YCR027C	RHB1	P25378	YEAST00752	RHEB	Q15382	HUMAN92142	1:n	489.9100036621094	94.0	yes	OMA All.May2026 (API)
YCL054W	SPB1	P25582	YEAST00755	FTSJ3	Q8IY81	HUMAN35609	1:1	1795.2099609375	106.0	yes	OMA All.May2026 (API)
YDL246C	SOR2	Q07786	YEAST00758	SORD	Q00796	HUMAN22836	m:1	1045.8499755859375	94.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A9	Q9NRM0	HUMAN74893	m:n	293.5899963378906	171.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A5	P22732	HUMAN47323	m:n	329.8599853515625	157.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A7	Q6PXP3	HUMAN47322	m:n	337.3399963378906	145.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A2	P11168	HUMAN73390	m:n	370.4599914550781	159.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A4	P14672	HUMAN31341	m:n	376.67999267578125	161.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A6	Q9UGQ3	HUMAN99148	m:n	377.8900146484375	168.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A10	O95528	HUMAN57391	m:n	378.57000732421875	190.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A1	P11166	HUMAN49272	m:n	431.2099914550781	156.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A3	P11169	HUMAN10977	m:n	451.5	151.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A12	Q8TD20	HUMAN86606	m:n	475.8299865722656	178.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A8	Q9NY64	HUMAN98489	m:n	484.0	158.0	yes	OMA All.May2026 (API)
YDR387C		Q04162	YEAST00760	SLC2A13	Q96QE2	HUMAN12013	m:n	674.5700073242188	127.0	yes	OMA All.May2026 (API)
YDR438W	THI74	Q04083	YEAST00762	SLC35F5	Q8WV83	HUMAN64460	m:1	563.3200073242188	114.0	yes	OMA All.May2026 (API)
YDR492W	IZH1	Q03419	YEAST00765	ADIPOR1	Q96A54	HUMAN54226	m:n	529.239990234375	125.0	yes	OMA All.May2026 (API)
YDR492W	IZH1	Q03419	YEAST00765	ADIPOR2	Q86V24	HUMAN10412	m:n	531.1599731445312	128.0	yes	OMA All.May2026 (API)
YDR018C		Q12185	YEAST00766	AGPAT3	Q9NRZ7	HUMAN58841	1:n	268.07000732421875	191.0	yes	OMA All.May2026 (API)
YDR018C		Q12185	YEAST00766	AGPAT4	Q9NRZ5	HUMAN87287	1:n	322.9599914550781	156.0	yes	OMA All.May2026 (API)
YDR150W	NUM1	Q00402	YEAST00772	CENPF	P49454	HUMAN54720	1:n	214.36000061035156	305.0	yes	OMA All.May2026 (API)
YDR150W	NUM1	Q00402	YEAST00772	CENPE	Q02224	HUMAN76840	1:n	242.91000366210938	274.0	yes	OMA All.May2026 (API)
YDR232W	HEM1	P09950	YEAST00776	ALAS2	P22557	HUMAN100891	1:1	1549.7099609375	74.0	yes	OMA All.May2026 (API)
YDR125C	ECM18	Q04623	YEAST00780	ABHD5	Q8WTS1	HUMAN69515	1:1	212.91000366210938	194.0	yes	OMA All.May2026 (API)
YDR272W	GLO2	Q05584	YEAST00784	HAGH	Q16775	HUMAN25741	m:n	567.7899780273438	108.0	yes	OMA All.May2026 (API)
YDR489W	SLD5	Q03406	YEAST00787	GINS4	Q9BRT9	HUMAN93587	1:1	207.47000122070312	167.0	yes	OMA All.May2026 (API)
YDR299W	BFR2	Q06631	YEAST00788	AATF	Q9NY61	HUMAN33174	1:1	302.0199890136719	166.0	yes	OMA All.May2026 (API)
