og_id	og_name	yeast_gene	human_gene
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-1
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-4
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-3
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	57709
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-2
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-1
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-4
1723139at2759	Cationic amino acid transporter	H765_YJM627L00006	CAT-3
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	SLC7A14
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	57709
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H765_YJM627P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	SLC7A14
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	57709
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H766_YJM681L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	SLC7A14
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	57709
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H766_YJM681P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	SLC7A14
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	57709
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H767_YJM682L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	SLC7A14
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	57709
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H768_YJM683L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	57709
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H768_YJM683P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	57709
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H770_YJM693P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	SLC7A14
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-2
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-1
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-4
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-3
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	57709
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-2
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-1
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-4
1723139at2759	Cationic amino acid transporter	H771_YJM969H00403	CAT-3
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	57709
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H771_YJM969L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	SLC7A14
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	57709
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H772_YJM972H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	57709
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H772_YJM972L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	SLC7A14
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	57709
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H773_YJM975L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	57709
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-2
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-1
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-4
1723139at2759	Cationic amino acid transporter	H773_YJM975P00003	CAT-3
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	SLC7A14
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	57709
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H774_YJM978H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	SLC7A14
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	57709
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H774_YJM978L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	SLC7A14
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	57709
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-2
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-1
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-4
1723139at2759	Cationic amino acid transporter	H775_YJM981H00407	CAT-3
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	SLC7A14
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	57709
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-2
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-1
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-4
1723139at2759	Cationic amino acid transporter	H775_YJM981L00004	CAT-3
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	57709
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H776_YJM984L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	SLC7A14
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	57709
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H776_YJM984P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	SLC7A14
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-2
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-1
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-4
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-3
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	57709
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-2
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-1
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-4
1723139at2759	Cationic amino acid transporter	H777_YJM987H00406	CAT-3
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	57709
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H777_YJM987L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	SLC7A14
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	57709
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-2
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-1
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-4
1723139at2759	Cationic amino acid transporter	H778_YJM990L00003	CAT-3
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	SLC7A14
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	57709
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-1
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-4
1723139at2759	Cationic amino acid transporter	H778_YJM990P00007	CAT-3
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	SLC7A14
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	57709
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-2
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-1
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-4
1723139at2759	Cationic amino acid transporter	H779_YJM993L00005	CAT-3
1723139at2759	Cationic amino acid transporter	H779_YJM993P00007	SLC7A14
1723139at2759	Cationic amino acid transporter	H779_YJM993P00007	CAT-2
1723139at2759	Cationic amino acid transporter	H779_YJM993P00007	CAT-1
